data,Obitos_Publicacao_Min,Obitos_Publicacao_Max
2022-05-12,4.800036862646763,4.964353177536661
2022-05-13,4.742556719017727,4.985307678597797
2022-05-14,4.609410313931782,4.908850577884148
2022-05-15,4.678089592283648,4.908145718302661
2022-05-16,4.652277090835308,4.850780147061263
2022-05-17,4.650791019505783,4.849176349423624
2022-05-18,4.522465533526327,4.797741398323559
2022-05-19,4.593922245043516,4.782487836617558
2022-05-20,4.491772618146303,4.728449608460575
2022-05-21,4.403484385338748,4.581598322465808
2022-05-22,4.451802643209803,4.665611979174327
2022-05-23,4.345308410133718,4.570644055714991
2022-05-24,4.425486113158103,4.646612242269271
2022-05-25,4.286461728247158,4.468033541637808
2022-05-26,4.219107454824389,4.54268588666267
2022-05-27,4.192759394647934,4.378961523926654
2022-05-28,4.183941485469698,4.402918344325726
2022-05-29,4.182909829720321,4.38829001516871
2022-05-30,4.077625381737839,4.274586891684494
2022-05-31,4.152145859050279,4.404946646506745
2022-06-01,4.087508117960019,4.2902489865002424
2022-06-02,4.153595086226652,4.368015205134057
